model_alias,model_name,mapping_name,mapping_family,mode,mean_semantic_prob_gain,mean_original_letter_prob_gain,mean_semantic_minus_original_prob_gain_moved,mean_js_shift
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_71,0.0138647076303944,0.0138647076303944,,0.1284607832443162
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,raw_canonical_direction,0.3955066299373963,0.3955066299373963,,0.2336487019991305
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_orthogonal_natural,0.0034338443644325,0.0034338443644325,,0.0012113394165809
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_orthogonal_natural_rank2,0.0988745905184866,0.0988745905184866,,0.0710850398964304
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_orthogonal_norm_matched,0.0038782998587218,0.0038782998587218,,0.0014166210315366
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_orthogonal_norm_matched_rank2,0.1066510428245237,0.1066510428245237,,0.0762625123617951
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_projection_natural,0.3737611105352698,0.3737611105352698,,0.2205117232379395
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_projection_natural_rank2,0.1859367035079913,0.1859367035079913,,0.0888830268418712
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_projection_norm_matched,0.5799499463464599,0.5799499463464599,,0.4289430261261884
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_projection_norm_matched_rank2,0.4579007878167815,0.4579007878167815,,0.2965877159348019
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_101,-0.0942786419359057,0.0498023322391721,-0.1440809741750778,0.0491342259183737
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_13,0.0241946291407657,0.0418342980913924,-0.0176396689506267,0.0250504863581593
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_131,0.0174613287023627,-0.0122142038452845,0.0296755325476472,0.0872688957755272
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_173,0.0474162792342743,-0.0402155978569377,0.0876318770912121,0.0872771420963835
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_211,-0.1794025577952804,0.1247962596510963,-0.3041988174463768,0.164896735434568
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_257,-0.0855624093219376,-0.0683044531560881,-0.0172579561658494,0.0882919104530734
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_29,0.1903209275393843,-0.1809358862234754,0.3712568137628598,0.172830626822438
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_307,-0.1153816315443236,0.092411135028063,-0.2077927665723867,0.0992236140656689
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_47,0.065822875172671,-0.0305329741331661,0.0963558493058371,0.0730372857610185
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_71,-0.0140843867654136,0.0096489683919571,-0.0237333551573707,0.0471617053534678
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_101,0.0058960551868949,-0.0143698801542389,0.0202659353411339,0.0031553467939849
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_13,0.0139661097873613,-0.0051847180196394,0.0191508278070007,0.0032547057592406
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_131,0.0030266364738054,-0.01479334668511,0.0178199831589154,0.0029614801664111
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_173,-0.0004942604587843,-0.0005627804584946,6.851999971028515e-05,0.0028291123644422
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_211,-0.0347470007357818,0.0048637701002007,-0.0396107708359826,0.0109903235217154
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_257,0.003109800120607,-0.0202519698596006,0.0233617699802077,0.004674335898442
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_29,0.0181789716686277,-0.0198638130544471,0.0380427847230748,0.0055093803855043
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_307,-0.0256168803565136,0.0038614632009436,-0.0294783435574572,0.0081994930465437
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_47,0.0105592434295734,-0.0210926849352593,0.0316519283648328,0.0081036076211087
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_71,-0.0218857154001549,0.0043699004527297,-0.0262556158528847,0.0035537561909496
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_101,-0.1304381523004778,0.1013763429709797,-0.2318144952714576,0.0828126571201407
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_13,0.0317194498544874,0.080424486148028,-0.0487050362935406,0.0704321823179104
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_131,0.0002681530810756,-0.001216105394936,0.0014842584760117,0.1422243981053701
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_173,0.0600339236197366,-0.0734897058973729,0.1335236295171095,0.1340725867675439
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_211,-0.1675551378686274,0.1284395535809987,-0.2959946914496261,0.1625481211901176
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_257,-0.1175183599852971,-0.074218767621763,-0.0432995923635341,0.1250879657690316
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_29,0.1829524982141871,-0.1798193593837519,0.3627718575979391,0.1759195097668041
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_307,-0.1343222874079771,0.090114231962616,-0.2244365193705932,0.1437244283061573
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_47,0.0521715878549002,-0.0253671438695164,0.0775387317244167,0.0875310565475318
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_71,0.0161813486292885,-0.0178963481575541,0.0340776967868426,0.105121840903489
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,raw_canonical_direction,0.1037042389638524,0.0801977620121003,0.0235064769517521,0.119817170846221
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_orthogonal_natural,0.0172653705634123,0.009744206575533,0.0075211639878792,0.0049819941207477
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_orthogonal_natural_rank2,0.095650062916017,0.0540408604985411,0.0416092024174759,0.0795927883432048
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_orthogonal_norm_matched,0.0179385356383742,0.0104620629153184,0.0074764727230558,0.0057042165535493
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_orthogonal_norm_matched_rank2,0.0991196643958574,0.0546040623790607,0.0445156020167966,0.0830071245228534
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_projection_natural,0.094070007829714,0.0699303296982331,0.0241396781314809,0.1106227221853199
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_projection_natural_rank2,0.0136047184700816,0.0596669789998021,-0.0460622605297205,0.0303905864703375
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_projection_norm_matched,0.1512498276846751,0.1057993284774454,0.0454504992072296,0.2259367335803982
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_projection_norm_matched_rank2,0.0401250171009195,0.1069854934183067,-0.0668604763173871,0.1427599607976591
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_101,0.05338172584743,-0.0479972784329826,0.1013790042804127,0.0293550485928222
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_13,0.0411946871997012,-0.012006331453449,0.0532010186531503,0.0128478911724747
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_131,0.0063177573465509,0.0131105854816269,-0.0067928281350759,0.033327032378907
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_173,0.0007815126358157,0.0300686236975404,-0.0292871110617246,0.0424982930064753
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_211,0.0732855728419963,-0.0090856377986104,0.0823712106406067,0.0551364639895134
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_257,0.0412249982376427,-0.0845640344414278,0.1257890326790705,0.0366351201187099
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_29,-0.0681727007759036,0.0150884446532775,-0.0832611454291812,0.0580882338529252
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_307,0.0641039290348999,-0.0017260732711292,0.0658300023060292,0.0287523391417656
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_47,-0.0561875067990816,0.0364376605381645,-0.0926251673372462,0.0322291628401855
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_71,-0.032765464328501,0.0321166033002858,-0.0648820676287869,0.0289822839216663
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_101,0.0012510501934836,-0.015477731853025,0.0167287820465086,0.0025425599745647
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_13,0.0009218773824007,-0.0145287156725923,0.015450593054993,0.0032345733846466
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_131,0.0105191470938734,-0.0115944974434872,0.0221136445373607,0.0034512445129892
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_173,0.0006185828533489,0.0043570184304068,-0.0037384355770579,0.0031000813816611
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_211,0.0017887178109958,0.0040952394580623,-0.0023065216470664,0.0021931091158482
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_257,0.0002744074736256,-0.0182568202920568,0.0185312277656824,0.003264738132795
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_29,-0.0018271423953895,-0.015881545182007,0.0140544027866174,0.0033546785508171
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_307,0.016726840326252,-0.0080258323578163,0.0247526726840684,0.0030026407263588
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_47,-0.0009202252549584,-0.0008191194695731,-0.0001011057853853,0.0040536432393924
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_71,0.0008179164433386,-0.0015873776283115,0.0024052940716501,0.002431906631388
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_101,0.050064204701357,-0.0173126713222397,0.0673768760235968,0.0552703546805359
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_13,0.1261918732773968,0.0285913796008874,0.0976004936765093,0.0880463872047907
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_131,0.0055881119066422,0.0315410676848841,-0.0259529557782419,0.0553617213749237
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_173,0.0009156179116871,0.0246688854337359,-0.0237532675220487,0.0580166070657999
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_211,0.07335786150846,-0.0153880210054921,0.0887458825139522,0.0545540123644011
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_257,0.043020465086253,-0.097772754101849,0.1407932191881021,0.0531793701824067
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_29,-0.0709966797233695,0.0472599604981951,-0.1182566402215646,0.0686549911484121
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_307,0.0802381472609947,0.0106959082516671,0.0695422390093275,0.0522437204742708
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_47,-0.0860653955678572,0.07342623136113,-0.1594916269289873,0.0502986959264543
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_71,-0.0547533537367902,0.0660061722301179,-0.1207595259669081,0.051142891694058
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,raw_canonical_direction,0.0059242915194772,0.1301033103857965,-0.1241790188663192,0.0655544192279594
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_orthogonal_natural,-0.0035846640579014,0.009334777118056,-0.0129194411759575,0.0023512358261277
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_orthogonal_natural_rank2,0.0171382646318913,0.0464551900186052,-0.0293169253867138,0.0343463907538974
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_orthogonal_norm_matched,-0.0043817227851832,0.010976073142956,-0.0153577959281392,0.0028085561464971
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_orthogonal_norm_matched_rank2,0.0174845215854778,0.0479414711068481,-0.0304569495213703,0.0364210881314441
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_projection_natural,0.0109702824302075,0.1282695247209631,-0.1172992422907555,0.0642851100431572
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_projection_natural_rank2,-0.0062732551153779,0.0717304570519369,-0.0780037121673148,0.0259397068155598
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_projection_norm_matched,-0.0116278692626489,0.3000989360492288,-0.3117268053118778,0.2085178809199524
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_projection_norm_matched_rank2,-0.0430850203432224,0.2624936712317775,-0.3055786915749999,0.1673233151384906
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_101,0.1399313154282329,0.0442105894641523,0.1522777228413664,0.0874317779704361
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_13,0.0669230673714385,0.0411067361831859,0.0376477927056839,0.0264006555071604
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_131,0.0301950300320944,0.020696754631596,-0.028123811231732,0.0771925782344851
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_173,0.0183432499197806,0.0143916528019569,0.053775045198563,0.1138963839103839
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_211,0.1980717449744891,0.1481733264057159,0.0372855860211226,0.165399138771783
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_257,0.043441014662676,-0.0513479371802532,0.1188356193524668,0.0842576561982456
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_29,-0.1569175153648151,-0.1512487133010533,1.57070401958966e-05,0.1676814762413224
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_307,0.1238494053363865,0.0911413843738652,0.0167106555665365,0.0814118825532218
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_47,-0.0729503821930848,-0.0589868745834489,-0.0446488954233548,0.0498129921100577
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_71,-0.030909179263593,-0.0194623289377583,0.0116886994825714,0.0648094016646966
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_101,0.0045171263288163,-0.0099837731177103,0.0195010396079548,0.0020903028387674
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_13,0.0075261557067278,-0.0136450369439747,0.025760109424785,0.0044012806437171
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_131,0.008634920566692,-0.0023116776937968,0.0086745123311023,0.0033435840477516
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_173,-0.0008156641803604,0.0095171469559621,-0.0042810557642951,0.0030762862707113
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_211,0.0137150945277729,0.0083540796501135,0.0043530369196863,0.002916111407436
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_257,0.0043599156391186,-0.0115109214602853,0.0192856672219932,0.0044590098126522
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_29,-0.0101289807741219,-0.0163254261691084,0.0106793546923048,0.0048360340508523
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_307,0.0226699303699812,0.0016223731969754,0.0270918468207431,0.0039574982272176
qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_47,-0.0052170371539735,-0.0102597400570327,-0.0028583029682825,0.0037277085576106
